"","Gene","Quiescence_avg_log2FC","Quiescence_Up_percent","Quiescence_Down_percent","Quiescence_wilcox","Quiescence_wilcox.adj","Type","Rank"
"EFTUD2","EFTUD2",-0.102170775259151,0.2,0.8,0.069580078125,0.320508164746865,"None",901
"C5orf34","C5orf34",-0.102239729479352,0.3,0.7,0.000850677490234375,0.0478197976405029,"Down",900
"HRAS","HRAS",-0.102261450316407,0.2,0.8,0.0239505767822266,0.191733303924105,"None",899
"FAM83F","FAM83F",-0.102360795661389,0.35,0.65,0.0327682495117188,0.223906763422573,"None",898
"PROCR","PROCR",-0.102401543375024,0.3,0.7,0.0239505767822266,0.191733303924105,"None",897
"NCBP2-AS2","NCBP2-AS2",-0.102421130026432,0.25,0.75,0.0973072052001953,0.370258886075317,"None",896
"UBAC1","UBAC1",-0.102491355377934,0.15,0.85,0.0896949768066406,0.356996124666145,"None",895
"ARPC5L","ARPC5L",-0.102546227154131,0.45,0.55,0.474905014038086,0.743838492376673,"None",894
"GLA","GLA",-0.102852981068408,0.25,0.75,0.058258056640625,0.293787996048943,"None",893
"IPO5","IPO5",-0.102890250317417,0.2,0.8,0.0531692504882812,0.282915269760858,"None",892
"MXD3","MXD3",-0.103009800523914,0.1,0.9,0.00365447998046875,0.0837656787318042,"None",891
"VRK1","VRK1",-0.103074868179472,0.2,0.8,0.0327682495117188,0.223906763422573,"None",890
"HNRNPUL2","HNRNPUL2",-0.10322129863555,0.2,0.8,0.113986968994141,0.39928194024097,"None",889
"MELK","MELK",-0.103340039108363,0.2,0.8,0.00365447998046875,0.0837656787318042,"None",888
"KIF20A","KIF20A",-0.103393276090488,0.3,0.7,0.0362339019775391,0.23397452354078,"None",887
"CTD-2228K2.5","CTD-2228K2.5",-0.103507329358208,0.2,0.8,0.017181396484375,0.16646339989811,"None",886
"SUCLG1","SUCLG1",-0.103556150744109,0.35,0.65,0.43043327331543,0.713345663315609,"None",885
