"","Gene","Mode0_Mean","Mode1_Mean","Mode2_Mean","Mode3_Mean","Mode0_Percent","Mode1_Percent","Mode2_Percent","Mode3_Percent"
"DNAJB2","DNAJB2",0.0465469659167967,-0.118106816614292,0.147843118249666,-0.0083338764462839,0.55,0.823529411764706,0.571428571428571,0.6
"FAM120A","FAM120A",-0.0175003638747727,0.229746214605975,-0.0392726699578066,-0.0256626079744582,0.45,0.882352941176471,0.714285714285714,0.4
"RNMT","RNMT",0.0623548003343378,-0.172785286414534,-0.0728490178197081,-0.0740293405437669,0.55,0.705882352941177,0.428571428571429,0.6
"FARSB","FARSB",-0.164386629621094,0.0879804835533016,-0.0136137897228848,0.147036909541337,0.85,0.823529411764706,0.642857142857143,1
"RSL24D1","RSL24D1",0.0859866416852464,-0.0260207793119344,-0.226965716767692,-0.0755699638437432,0.6,0.588235294117647,0.928571428571429,1
"RBBP7","RBBP7",-0.175057920046193,0.247189233412101,0.129882948890901,0.234069767856644,0.8,0.764705882352941,0.714285714285714,0.8
"THOC7","THOC7",-0.108979032962254,0.260400316772167,-0.03803387282394,0.23999239074988,0.7,0.823529411764706,0.642857142857143,1
"FGFBP1","FGFBP1",0.0904553302322273,0.0705227474717858,0.028875906457913,0.182550635662778,0.75,0.294117647058824,0.642857142857143,0.8
"DDIT4","DDIT4",0.0626413810875955,-0.103795107219155,-0.77011350079259,-0.0772333108916484,0.55,0.705882352941177,1,0.4
"SPOPL","SPOPL",-0.00604792769783339,-0.188605036449813,0.00535646455186761,-0.0640523813798872,0.45,0.823529411764706,0.571428571428571,0.8
"CHCHD2","CHCHD2",-0.142338624651685,0.221945420152919,-0.175780877245799,0.222861641128388,0.65,0.764705882352941,0.785714285714286,1
"PIGA","PIGA",0.0288316977989828,-0.130957130529144,0.0132997406074108,-0.086626741311377,0.6,0.647058823529412,0.714285714285714,1
"C1orf63","C1orf63",-0.0507213955195233,-0.423929291228599,-0.14358999066178,-0.111134638279818,0.7,0.882352941176471,0.642857142857143,0.6
"G6PC3","G6PC3",-0.0847257112442973,0.0898374214922786,0.0499710302423273,0.128970248607219,0.9,0.705882352941177,0.571428571428571,1
"CCL20","CCL20",0.033760045182794,-0.533318801471546,0.0164963559680777,0.232271846468606,0.6,0.882352941176471,0.642857142857143,0.6
"MECP2","MECP2",0.0257094108057318,-0.0705102444238507,-0.0422358308387677,0.021000848560694,0.65,0.529411764705882,0.571428571428571,0.8
"ARHGAP5","ARHGAP5",0.0931822421807232,-0.201887392599074,-0.0878557312121966,-0.118455794534798,0.7,0.764705882352941,0.5,0.6
"IGFBP3","IGFBP3",0.177401637240748,0.0288024795413449,0.442530745091335,0.0817941096244466,0.35,0.294117647058824,1,0.8
"PPP4R1L","PPP4R1L",-0.00606937023326985,-0.18896773025203,0.0485530296065018,-0.0843970468825301,0.5,1,0.5,1
"CYSTM1","CYSTM1",-0.071806705659904,-0.0330176018766997,0.0128859578732586,0.378369396979419,0.45,0.470588235294118,0.5,0.8
"VEGFA","VEGFA",0.107508099780454,-0.265972501951812,-0.935255005998521,-0.427200631003462,0.6,0.705882352941177,0.928571428571429,1
"HMGB2","HMGB2",-0.49849739784028,0.487202508651482,0.195789096757191,0.294769214159818,0.75,0.705882352941177,0.5,0.6
"GABARAP","GABARAP",0.0444139499189227,-0.0887651699736665,-0.120026161024345,-0.13369951010734,0.65,0.705882352941177,0.928571428571429,0.8
"ADIPOR1","ADIPOR1",-0.105670213138595,-0.173553051848252,0.109924087372417,0.0243438500772622,0.6,0.705882352941177,0.714285714285714,0.6
"RC3H2","RC3H2",-0.0212108230643573,-0.0933878724147818,-0.00230989657333517,-0.084025573471727,0.6,0.705882352941177,0.714285714285714,1
"RELA","RELA",0.0472084845093516,-0.0576357919867859,0.0118234617708148,0.0264284597197611,0.45,0.529411764705882,0.571428571428571,0.6
"RNF11","RNF11",0.105718830195615,-0.0968766804413241,-0.0343570396622242,-0.00246107779860608,0.75,0.705882352941177,0.571428571428571,0.4
"ATG12","ATG12",0.081648056950759,-0.157785811224894,-0.0335366260599731,-0.0615240190921438,0.6,0.529411764705882,0.5,0.6
"HNRNPA3","HNRNPA3",-0.170831889767682,0.147298490954416,0.342376976781292,0.228788603911569,0.75,0.764705882352941,0.928571428571429,1
"AKAP12","AKAP12",-0.0433381117651991,-0.339500785549785,-0.22417047912232,-0.00751996574380234,0.3,0.823529411764706,0.642857142857143,0.4
"C9orf142","C9orf142",-0.191108512352985,0.175610937065419,0.118303176009338,0.0777659516955733,0.8,0.823529411764706,0.785714285714286,0.8
"KIAA1551","KIAA1551",0.0301416189855337,-0.274710650511766,-0.0322263746366895,0.144276960737637,0.6,0.823529411764706,0.642857142857143,1
"SRPK1","SRPK1",-0.0983030547843564,0.210631203501675,-0.0206375865806184,0.187640684232664,0.65,0.882352941176471,0.642857142857143,0.8
"DTYMK","DTYMK",-0.275639554022262,0.338961014726505,0.132936932750841,0.276415936549436,0.7,0.882352941176471,0.714285714285714,0.8
"SMS","SMS",-0.152841175190491,-0.020463722967279,-0.0797890484217317,0.238050941060118,0.7,0.470588235294118,0.642857142857143,0.8
"PRR15L","PRR15L",-0.0742451667550258,0.0211953309678041,-0.165826317917073,0.179077140373893,0.65,0.470588235294118,0.642857142857143,0.8
"EPS8L1","EPS8L1",0.0392344861002969,-0.36277236210329,-0.157312976897014,0.0494097333208393,0.7,0.941176470588235,0.714285714285714,0.6
"PSMG1","PSMG1",-0.0828684530493024,0.187216117348762,0.027023420984724,0.228555667714764,0.7,0.941176470588235,0.714285714285714,1
"RIPK4","RIPK4",0.146558865446738,0.021284271568234,0.0203412134970091,-0.056867329082114,0.8,0.529411764705882,0.714285714285714,0.6
"PRKCDBP","PRKCDBP",0.00255281990202502,0.0616770358774435,-0.000656424815396686,0.262255977339336,0.65,0.705882352941177,0.428571428571429,1
"KLHL24","KLHL24",0.124597137269864,-0.263436920361671,-0.177746444351661,-0.0835194430580125,0.7,0.941176470588235,0.785714285714286,0.6
"ANAPC15","ANAPC15",-0.0374850808633995,0.110350775988718,-0.0504847857459331,0.0722212601983898,0.45,0.764705882352941,0.571428571428571,0.6
"C4BPB","C4BPB",-0.032785889768694,-0.225999035872421,-0.0025725538354245,0.078321190800241,0.75,0.823529411764706,0.571428571428571,1
"RALA","RALA",-0.0491845185298551,-0.067177640005499,-0.0248917819236365,0.0867515449705275,0.65,0.529411764705882,0.571428571428571,0.8
"UFM1","UFM1",-0.00166528259115276,-0.209002890959637,-0.174704438147373,0.17278785985466,0.6,0.823529411764706,0.857142857142857,0.8
"NTPCR","NTPCR",-0.116347731966552,0.0683850335129602,-0.00357167683181206,0.154350441828104,0.75,0.588235294117647,0.571428571428571,1
"GULP1","GULP1",0.109253272719604,-0.352246991247397,0.13762447114369,-0.0232550621087435,0.5,0.941176470588235,0.5,0.8
"ZNF160","ZNF160",0.0364272353623183,-0.17331747801116,-0.225178151919938,0.0238860520576355,0.55,1,1,0.4
"GMNN","GMNN",-0.0390737977619644,0.245990512953659,0.00730717992367568,0.261618901649213,0.45,0.764705882352941,0.5,1
"TPD52L1","TPD52L1",0.0169193591436006,0.0214325503665299,0.0285328862012128,0.169593697672308,0.3,0.470588235294118,0.571428571428571,0.8
"CDC123","CDC123",-0.108743920486518,0.149618995315936,-0.0149899313972697,0.231797594667199,0.7,0.705882352941177,0.571428571428571,0.8
"POLR2G","POLR2G",-0.0754686545789732,0.12232878512837,-0.121826559796327,0.158498979254144,0.75,0.764705882352941,0.857142857142857,0.6
"PRRC2C","PRRC2C",-0.16318626406011,-0.154118417850651,-0.113469627009116,-0.220766371882091,0.8,0.705882352941177,0.642857142857143,0.8
"PFDN6","PFDN6",-0.0562959329708301,0.0814594360613545,0.186680044978623,0.218680933566092,0.5,0.705882352941177,0.857142857142857,0.8
"GID8","GID8",-0.0784923692547572,-0.085228347412704,0.147114956168259,-0.180967993212656,0.7,0.588235294117647,0.857142857142857,1
"PON2","PON2",-0.0601368592479451,-0.0235349619219694,0.21587566132331,0.246788522527574,0.65,0.529411764705882,0.714285714285714,0.8
"NEK7","NEK7",0.00990056055477687,-0.302098958274931,-0.019527715668184,0.0314970243565881,0.6,0.882352941176471,0.5,0.6
"LDLR","LDLR",0.0910062217184851,0.0412581863467775,-0.0643514491118192,-0.406145858423131,0.55,0.470588235294118,0.642857142857143,1
"SLC6A14","SLC6A14",-0.0230224624013517,-0.440924078138999,0.00979487604969001,0.0335594886375302,0.5,0.823529411764706,0.571428571428571,0.8
"OAF","OAF",0.18091959083874,0.150122692297412,0.110412328775139,-0.127564688262651,0.7,0.705882352941177,0.785714285714286,0.6
"CCNG2","CCNG2",0.0193533362091021,-0.249441578758778,-0.188980028783675,-0.295326455023666,0.65,0.941176470588235,0.785714285714286,1
"ICT1","ICT1",-0.0984156822532241,0.126451236549399,0.00180461946569473,0.127842867364847,0.8,0.823529411764706,0.642857142857143,0.8
"PPARG","PPARG",-0.0932422224603369,0.00944376806435493,-0.264703714839158,0.15243938690972,0.65,0.470588235294118,0.857142857142857,0.8
"ZNF593","ZNF593",-0.0523274248989451,0.121676413272429,0.0218740442816676,0.0552194575628959,0.55,0.764705882352941,0.642857142857143,0.6
"TSSC1","TSSC1",0.000574791665483701,0.0745907865810726,0.0653892589147599,0.232357866896584,0.3,0.882352941176471,0.857142857142857,1
"IDH2","IDH2",-0.26506426492379,0.27562278492511,-0.119057582837463,0.245380802483382,0.75,0.764705882352941,0.642857142857143,0.8
"SEMA3B","SEMA3B",0.0409227715821416,-0.145699655657208,0.0325498692066195,-0.248444519132254,0.5,0.705882352941177,0.5,1
"MKRN1","MKRN1",0.0229244181838808,-0.147002513062705,-0.0658184195435198,0.0232614913946137,0.5,0.705882352941177,0.714285714285714,0.6
"MGEA5","MGEA5",-0.00081476482185231,-0.293363533060803,-0.118406185730319,-0.0577740220138488,0.35,0.941176470588235,0.857142857142857,0.8
"STK24","STK24",0.142811935660784,-0.0846421213694326,-0.122850235376036,-0.113003245709623,0.7,0.647058823529412,0.785714285714286,0.6
"NIT2","NIT2",-0.0633468189619001,0.0842889320939691,-0.0422902772609824,0.137389812278746,0.75,0.647058823529412,0.714285714285714,0.8
"SPTSSB","SPTSSB",-0.0644863280873921,0.0436870006609345,0.313985629018691,0.437547650518699,0.7,0.647058823529412,0.785714285714286,1
"PSMD1","PSMD1",-0.276489767098683,0.0375405475783017,0.0738905683901675,0.285060780795252,0.85,0.352941176470588,0.714285714285714,1
"CBWD1","CBWD1",-0.0789398197058803,-0.0190193492602752,-0.0387440667778169,0.146929569207913,0.85,0.647058823529412,0.714285714285714,0.8
"PRRG4","PRRG4",-0.0328704367549467,0.0572888699117151,0.0798856423100334,-0.110278549814378,0.65,0.647058823529412,0.714285714285714,1
"HSBP1","HSBP1",-0.0738788032672155,0.125679804526553,0.0775140036003993,0.266368196030922,0.6,0.705882352941177,0.428571428571429,1
"ITFG3","ITFG3",-0.00761315645526988,0.0178870247368052,0.232599626223756,0.0989928190859273,0.35,0.588235294117647,1,0.8
"KMT2E","KMT2E",-0.08336181264518,-0.27488240588365,-0.285118196443315,-0.138417150803514,0.7,0.941176470588235,0.928571428571429,0.8
"GPR110","GPR110",0.200558036062009,-0.301114519617458,0.253732547118282,0.0791662269057694,0.6,0.764705882352941,0.642857142857143,0.8
"TMCO3","TMCO3",0.0523278792209787,0.00746042521372522,0.0256956456659014,-0.134441166339279,0.6,0.588235294117647,0.428571428571429,1
"NDUFA12","NDUFA12",-0.10664479245728,0.0812025820459812,-0.101478913593794,0.431911808829134,0.7,0.647058823529412,0.714285714285714,1
"BCL2L15","BCL2L15",-0.0208451315851696,-0.0276215425103715,-0.132248252476797,0.0394471571577344,0.6,0.588235294117647,0.642857142857143,0.8
"CKLF","CKLF",-0.113611959823862,-0.00364068552084096,0.10334641751715,0.284666792978512,0.55,0.529411764705882,0.642857142857143,1
"FUNDC2","FUNDC2",-0.0109874219230426,-0.0726427122374095,-0.0906482413127054,0.0173464352385055,0.35,0.529411764705882,0.785714285714286,0.8
"RER1","RER1",-0.13077129106454,-0.0072212273346624,0.0574013736263563,0.167692395130414,0.8,0.411764705882353,0.571428571428571,1
"PSD3","PSD3",0.0327338416681616,-0.0842063112616755,-0.0242419614811497,-0.0893768456945468,0.6,0.588235294117647,0.428571428571429,0.8
"RIPK2","RIPK2",0.0613330384446235,-0.106560026199516,0.0953605234559346,0.0954317428844066,0.7,0.705882352941177,0.714285714285714,0.8
"CHCHD1","CHCHD1",-0.112757708702381,0.0341284312272131,-0.0460413938424158,0.177973975001007,0.75,0.647058823529412,0.642857142857143,0.8
"RBP1","RBP1",-0.017793138626945,0.0317726939966782,0.185976645938992,0.415577558038034,0.35,0.647058823529412,0.642857142857143,1
"LAMC2","LAMC2",0.0766686242139216,-0.645446476531661,0.229636463842705,-0.0163877481502186,0.5,0.941176470588235,0.642857142857143,0.8
"VAMP2","VAMP2",0.0583366118629872,-0.153330756315318,-0.15623654065768,-0.11553402913509,0.6,0.705882352941177,0.785714285714286,0.8
"VIMP","VIMP",-0.0181555827713495,-0.270031486489829,-0.183770180917088,0.223056173006452,0.6,0.882352941176471,0.714285714285714,1
"PTTG1IP","PTTG1IP",0.124104673991952,-0.34473227460721,-0.0303685492481482,0.096388568271549,0.75,0.882352941176471,0.428571428571429,0.6
"PTTG1","PTTG1",-0.753878956639762,0.493180275219828,0.296034237463644,0.513217763044158,0.75,0.705882352941177,0.857142857142857,0.8
"SREK1IP1","SREK1IP1",0.0329488156461436,-0.0506708377941125,-0.177511861579119,-0.00288252152103786,0.6,0.529411764705882,0.857142857142857,0.4
"ASL","ASL",0.0369918887491531,0.0547099529854666,-0.184142921645476,0.30592343764561,0.65,0.705882352941177,0.785714285714286,1
"ACOT7","ACOT7",-0.113175686799235,0.101742614214743,0.0894337549019589,0.114416337422226,0.8,0.823529411764706,0.714285714285714,0.8
"ITGB1","ITGB1",0.0756868452667698,-0.439506513578095,0.0703752269078927,0.0787256947134127,0.55,0.882352941176471,0.642857142857143,0.8
"WASF2","WASF2",0.00777149647490025,-0.0306128714911439,-0.118507239472221,-0.0672771945046374,0.45,0.588235294117647,0.714285714285714,0.6
"SCO2","SCO2",0.0171438440721094,0.0104922469239092,-0.0493290129963232,0.147893314489732,0.55,0.588235294117647,0.642857142857143,0.8
"DST","DST",0.17028876392563,-0.274761989037697,0.0480231221507992,-0.137399723051164,0.6,0.764705882352941,0.642857142857143,0.8
"TMEM126B","TMEM126B",-0.0930643450670275,0.12443708464504,0.0804217724569748,0.123298053865171,0.7,0.647058823529412,0.714285714285714,0.8
"DDX21","DDX21",-0.20964589724866,0.264489124395978,-0.0689602997574932,-0.126151024694082,0.8,0.823529411764706,0.571428571428571,0.6
"ALG8","ALG8",-0.0648942358421571,0.0268859199117063,0.036399007580084,0.029902230098597,0.8,0.588235294117647,0.571428571428571,0.6
"GADD45GIP1","GADD45GIP1",-0.0121147452746202,0.31393920144321,-0.00941624664590566,0.33320119047818,0.55,0.941176470588235,0.357142857142857,1
"C6orf132","C6orf132",0.196527445431935,-0.00721700960807203,-0.20806204743663,-0.463962385188009,0.7,0.647058823529412,0.571428571428571,0.8
"PDAP1","PDAP1",-0.187793724216694,0.212952402978072,-0.037475426476034,0.187161093718778,0.75,0.764705882352941,0.428571428571429,0.8
"S100A2","S100A2",0.0178930659874288,-0.226973906733839,0.0840617927557345,0.17138765618131,0.6,0.823529411764706,0.571428571428571,0.8
"NMI","NMI",0.00567668899373315,-0.0469063721039052,0.0962318982897787,0.289090408536833,0.6,0.529411764705882,0.857142857142857,1
"COPS2","COPS2",-0.0331684167775223,-0.00308366895163167,-0.255293980689918,0.100115268638885,0.65,0.411764705882353,0.928571428571429,0.8
"SH3GLB1","SH3GLB1",0.00172431129163592,-0.109378975969111,-0.130043942885771,0.216424969259607,0.45,0.647058823529412,0.714285714285714,1
"PSMG4","PSMG4",-0.105764210333722,0.104464917510017,0.0732554317150003,0.214987867127308,0.85,0.764705882352941,0.857142857142857,0.8
"SESTD1","SESTD1",0.0431281776609271,-0.331148267319666,0.0718600490210594,-0.122134668375621,0.55,0.882352941176471,0.785714285714286,0.8
"BIRC3","BIRC3",-0.0321473894264755,-0.350215996487641,0.179030290597065,0.092150139160882,0.5,0.823529411764706,0.642857142857143,1
"CAMK2N1","CAMK2N1",0.0891259846400091,-0.244006239401617,-0.325911351288671,-0.000283794086052018,0.7,0.823529411764706,0.857142857142857,0.4
"C19orf33","C19orf33",0.155244691344775,-0.281000247142096,-0.401095807819244,0.514664460552702,0.65,0.823529411764706,0.928571428571429,1
"NAP1L1","NAP1L1",-0.00527616152395377,0.234172319647347,0.0725772581995447,0.0314873777094617,0.55,0.764705882352941,0.571428571428571,0.6
"POLR2A","POLR2A",-0.0218652271052371,-0.067736856690583,0.223747647638139,0.0243192698029345,0.5,0.529411764705882,0.857142857142857,0.6
"PLP2","PLP2",-0.283464192050787,-0.0925668369355929,-0.11374964277598,0.387315742957769,0.65,0.588235294117647,0.571428571428571,0.8
"MRPS21","MRPS21",-0.0708295965935371,0.105621223055912,0.0431032750657735,0.197795907884594,0.65,0.588235294117647,0.571428571428571,0.8
"NUP160","NUP160",-0.0510863147146916,-0.0818096443005228,0.0307346210427324,0.065122904558543,0.7,0.411764705882353,0.857142857142857,0.4
"PSORS1C1","PSORS1C1",0.110630878273158,-0.181509752163393,0.067346324652365,-0.139740474863488,0.7,0.823529411764706,0.785714285714286,0.6
"MBIP","MBIP",-0.00898465728871535,-0.091291093684581,-0.036192201376563,0.0112490610068324,0.55,0.764705882352941,0.357142857142857,0.2
"NUDT1","NUDT1",-0.20436570023383,0.300080508447456,0.0668609564988861,0.272659190514337,0.7,0.882352941176471,0.714285714285714,0.8
"UBL5","UBL5",0.0212856829223728,0.0709748570677737,-0.096644699356646,0.512964529526343,0.45,0.705882352941177,0.928571428571429,1
"NMU","NMU",-0.246303828513267,0.161621157169598,0.163837235399768,0.493354795654136,0.65,0.647058823529412,0.857142857142857,0.8
"NOL12","NOL12",-0.0629219584087254,0.027966485247191,0.0727796625292575,0.00426427928654244,0.6,0.647058823529412,0.928571428571429,0.6
"NUCKS1","NUCKS1",-0.550870746891618,0.453650329104201,0.0264892888304626,0.2189503707901,0.9,0.882352941176471,0.5,0.6
"PODXL","PODXL",-0.0945019280176505,-0.317840893721724,0.0390783676546634,-0.102303893509753,0.7,0.823529411764706,0.785714285714286,0.4
"RALY","RALY",-0.0485487970009144,-0.079840484982015,0.0281495176203109,0.101904493227408,0.45,0.588235294117647,0.5,1
"GABARAPL2","GABARAPL2",0.0935992455927075,-0.139481060337196,-0.261137910332347,-0.117090123283103,0.65,0.647058823529412,0.857142857142857,1
"COMMD10","COMMD10",0.0162576893997647,0.127081601735807,-0.022020754739323,0.154426305036204,0.65,0.764705882352941,0.714285714285714,1
"LIMS1","LIMS1",-0.0412954094791098,-0.0199014266955069,-0.000111229734592351,0.146685166163107,0.5,0.588235294117647,0.571428571428571,1
"LAMTOR3","LAMTOR3",0.155091139956791,-0.0746202921498615,-0.0208770669532864,-0.0575390287787242,0.95,0.588235294117647,0.5,0.8
"SURF2","SURF2",-0.0690824658951649,0.0866101290035362,-0.0344905201027371,0.152101409677031,0.7,0.764705882352941,0.571428571428571,0.8
"BROX","BROX",-0.000209192697082495,-0.125006174735882,-0.0205174187426545,0.080842167575549,0.35,0.647058823529412,0.5,1
"MYO15B","MYO15B",0.0405359761577682,-0.175596650554476,-0.0934559936796004,0.0490032222440146,0.6,0.764705882352941,0.714285714285714,0.6
"PPP1R14B","PPP1R14B",-0.0816603290061747,-0.0734710741135194,-0.163274786129905,-0.0454983728239788,0.65,0.470588235294118,0.642857142857143,0.8
"NOTCH2NL","NOTCH2NL",-0.0982986220455817,-0.244375355565324,-0.116092833222574,0.0422244934115819,0.75,0.941176470588235,0.928571428571429,0.4
"NUTF2","NUTF2",-0.06735274725215,0.0724149473558987,0.028348143570814,0.253366295440706,0.5,0.647058823529412,0.571428571428571,1
